41030;1;2008;6;2;35.1;46;29;12.5;2;21;10;39;0.8;47;16;1000.9;975.1;978.5;1004.3;976.6;1002.6
41030;1;2008;6;3;35.6;42;29.4;72.5;3;18;12;38;2;48;26;1001.9;975.8;979.4;1005.4;977.6;1003.6
41030;1;2008;6;4;36.1;43;29.2;0;3;23;12;45;2.1;82;22;1003.1;977;981;1007.2;979.1;1005.1
41030;1;2008;6;5;36.4;43;30.8;0;2;19;8;43;2;54;25;1002.8;976.8;980.2;1006.1;978.3;1004.2
41030;1;2008;6;6;38.3;45.4;33;177.5;2;26;8;32;1.4;46;16;998.6;972.9;977.4;1003.3;975.4;1001.1
41030;1;2008;6;7;37.9;47;31.6;102.5;1;30;7;31;1.2;54;16;997.4;971.9;976;1001.8;974.1;999.8
41030;1;2008;6;8;36.1;44;30;180;2;19;11;40;0.2;56;23;1000.3;974.1;976.3;1002.4;975.3;1001.2
41030;1;2008;6;9;38.4;47.4;31.5;0;3;25;14;24;2.6;37;12;999.3;973.7;977.9;1003;975.4;1001.3
41030;1;2008;6;10;38.5;48.2;31.4;177.5;2;24;12;22;0.4;31;11;1000.4;974.6;978.2;1003.7;976.1;1001.9
41030;1;2008;6;11;31.5;43;30;177.5;2;33;10;30;0;45;19;1000.7;974.3;977.7;1003.7;976.3;1002.2
41030;1;2008;6;12;33.2;40.2;26.8;45;1;27;6;30;0.5;54;16;1001.8;975.8;979.1;1004.7;977.5;1003.7
41030;1;2008;6;13;33;42.2;25.2;177.5;1;24;8;28;0.8;47;12;1002.1;975.5;978.9;1005;977.3;1003.4
41030;1;2008;6;14;34;42.4;25.6;0;1;19;6;27;0.6;42;12;1000.7;974.1;977.2;1003.4;975.8;1001.8
41030;1;2008;6;15;34.9;42.4;28.4;45;2;24;12;31;1.4;46;14;1000.6;974.7;977;1002.5;976;1001.7
41030;1;2008;6;16;35.8;43.4;30;177.5;1;33;6;28;1.4;44;17;1000.6;974.6;978.2;1004;976.5;1002.6
41030;1;2008;6;17;35.5;44;29;177.5;2;30;8;30;1.4;44;15;1000.5;974.5;977.2;1003.4;976;1001.9
41030;1;2008;6;18;36.6;45;29;180;2;1;7;28;0.3;45;12;999.5;973.4;975.9;1001.9;974.9;1000.7
41030;1;2008;6;19;36.5;44.8;28.6;72.5;1;25;6;28;0.7;47;10;999.7;973.8;976.5;1001.8;975;1000.9
41030;1;2008;6;20;36.7;45.6;28.8;135;1;31;10;26;0;39;13;998.8;972.7;975.6;1001.2;974.2;1000.1
41030;1;2008;6;21;37.6;47;29.4;180;2;27;10;23;0;43;11;998.5;972.9;976.2;1001.5;974.5;1000.2
41030;1;2008;6;22;38;47;30;177.5;2;32;10;23;0.3;33;11;1000.4;974.7;977;1002.6;975.9;1001.7
41030;1;2008;6;23;37.7;46.6;30.4;177.5;1;33;7;25;0;38;14;1000.4;974.3;977;1002.5;975.9;1001.6
41030;1;2008;6;24;37.5;44.6;31.4;135;1;33;8;21;0.2;31;12;1000.7;974.8;976.8;1002.3;975.8;1001.6
41030;1;2008;6;25;36.3;43.2;30;180;2;35;7;20;0.1;34;10;1001.4;975.6;978.9;1004.6;977;1003
41030;1;2008;6;26;36.4;43;30;180;2;33;6;17;0;26;12;1003.6;977.5;979.7;1005.5;978.6;1004.6
41030;1;2008;6;27;37.2;45.6;30.5;177.5;2;35;10;19;0;27;10;1002.6;976.6;979.3;1005.3;978.2;1004
41030;1;2008;6;28;36.3;43.4;29;177.5;1;35;5;20;0;31;13;1002.5;976.5;979.2;1005;977.9;1003.8
41030;1;2008;6;29;35.6;43;28.6;177.5;1;35;10;26;0;40;16;1001.6;975.3;978.5;1004.5;977;1002.9
41030;1;2008;6;30;36;44.2;28;135;1;33;7;27;0;42;15;1000.5;974.4;977.1;1002.8;975.9;1001.7
41030;1;2008;7;1;37.2;45.5;27.8;177.5;1;30;6;24;0;41;14;999.4;973.4;976.3;1002.2;975.1;1000.9
41030;1;2008;7;2;38;45;30.5;192.5;1;33;4;22;0;32;13;999.6;973.6;976;1001.5;974.9;1000.7
41030;1;2008;7;3;38.3;47.4;30.8;177.5;3;6;12;21;0.1;30;12;998;972.2;975.2;1000.8;974;999.6
41030;1;2008;7;4;38.1;46.2;32.2;180;2;32;8;26;0.5;37;19;998.5;972.6;976.6;1002;974.7;1000.4
41030;1;2008;7;5;37.3;44.8;31;177.5;1;34;6;27;0.5;41;15;1000.8;974.9;977.2;1003;976.1;1001.9
41030;1;2008;7;6;36.8;44.4;31;180;1;32;6;24;0.3;33;15;1000.4;974.5;976.2;1002.1;975.4;1001.2
41030;1;2008;7;7;36.8;44.4;29.8;180;1;3;10;26;0.6;43;13;998.4;972.6;974.7;1000.6;973.8;999.5
41030;1;2008;7;8;36.5;43.4;30;177.5;1;33;5;30;0.8;47;18;998.2;972.5;975.6;1001.2;973.8;999.7
41030;1;2008;7;9;37.1;43;31.8;0;3;24;9;30;1.1;49;17;1000;974.2;976.5;1002.3;975.3;1001.1
41030;1;2008;7;10;37.1;45;30;45;2;28;7;28;0.2;44;14;1000.8;974.7;977.4;1003.1;976.1;1002
41030;1;2008;7;11;37.9;45;30.4;177.5;2;33;12;23;2.4;32;13;1000.8;974.5;977.3;1002.8;976.1;1001.9
41030;1;2008;7;12;37.8;44.6;32;177.5;1;27;9;23;2;32;14;999.6;973.9;976.9;1002.8;975.4;1001.2
41030;1;2008;7;13;36.7;44.2;30.2;177.5;2;33;7;22;1.3;42;13;1000.1;974.4;977.7;1002.9;976;1001.9
41030;1;2008;7;14;37.7;45;31.4;177.5;2;33;10;20;1;30;13;1001.3;975.5;978.5;1004;976.8;1002.7
41030;1;2008;7;15;37.7;45.6;30.4;180;3;36;16;18;0.2;28;11;1000.1;974.5;977.7;1003.5;976.2;1001.9
41030;1;2008;7;16;36.8;44.5;30;180;1;36;6;22;0;30;14;999.3;973.4;975.6;1001.4;974.6;1000.3
41030;1;2008;7;17;36.9;44.6;29.6;102.5;1;29;6;24;0;36;17;998.8;973;975;1001;974;999.8
41030;1;2008;7;18;37.1;44;29.4;180;1;33;7;24;0.8;32;15;998.7;973;976.1;1001.9;974.7;1000.6
41030;1;2008;7;19;36.6;45.6;30.2;257.5;2;6;12;26;0.1;35;13;1000;974.3;976.7;1002.4;975.3;1001.1
41030;1;2008;7;20;36.9;45;29.6;180;2;36;9;25;0.3;35;15;999;973;975.7;1001;974.4;1000.2
41030;1;2008;7;21;36.6;44.2;30.2;180;2;36;8;27;1.3;35;18;1000;974.1;976;1011.6;974.9;1000.8
41030;1;2008;7;22;36.8;43;32.2;180;2;34;9;31;1.7;42;24;999.6;973.9;976.3;1002.3;975.2;1001
41030;1;2008;7;23;36.4;44.4;30.4;180;3;33;12;27;1.5;36;20;998.5;972.7;975.1;1001;974;999.8
41030;1;2008;7;24;37.1;44.5;31.6;180;2;1;8;23;2.2;29;16;998.2;972.3;974.7;1000.4;973.6;999.4
41030;1;2008;7;25;36;43;29.8;177.5;1;33;8;31;2;46;19;999.1;973.3;976.1;1001.9;974.8;1000.7
41030;1;2008;7;26;36.3;42.4;32.4;177.5;2;33;8;27;2.5;34;21;1000.3;974.5;978.3;1003.9;976.8;1002.8
41030;1;2008;7;27;34.7;41;28.4;180;1;36;8;31;0.1;47;17;1002.3;976;978.4;1004.5;977.2;1003.3
41030;1;2008;7;28;34.5;41.4;28.6;180;2;3;6;26;0.5;36;20;1001.6;975.5;977.9;1004;976.5;1002.4
41030;1;2008;7;29;34.9;42.6;28.8;177.5;1;36;6;27;0.8;43;17;1000.2;974.3;977.5;1003.6;976;1002
41030;1;2008;7;30;34.9;42;28;180;1;1;4;28;0.1;36;21;1000.8;974.8;977.1;1003.2;975.8;1001.8
41030;1;2008;8;1;35.5;43;28.6;135;1;32;7;26;0.3;41;17;1000.8;976.2;977.7;1003.6;976.7;1002.1
41030;1;2008;8;2;36.8;44.4;29.6;180;2;1;8;22;0.7;32;15;1000.5;974.5;976.6;1002.6;975.5;1001.3
